"Riedgrund";"17 - 34";"Horn";129;22111;4;"Horn"
"Riedstieg";"1 - 8";"Horn";129;22111;4;"Horn"
"Riedweg";"1 / 7h";"Horn";129;22111;4;"Horn"
"Riefesellstraße";"1 / 3";"Steilshoop";516;22309;4;"Bramfeld-Süd, Steilshoop"
"Riehlstraße";"1 / 63";"Lohbrügge";601;21033;1;"Lohbrügge I"
"Riehlstraße";"2 / 64";"Lohbrügge";601;21033;1;"Lohbrügge I"
"Riekbornweg";"1 / 25";"Schnelsen";319;22457;6;"Schnelsen"
"Riekbornweg";"2 / 22";"Schnelsen";319;22457;6;"Schnelsen"
"Riemenschneiderstieg";"1 / 47";"Bahrenfeld";217;22607;4;"Bahrenfeld-West / GroßFlottbek / Othmarschen"
"Riemenschneiderstieg";"2 / 46";"Bahrenfeld";217;22607;4;"Bahrenfeld-West / GroßFlottbek / Othmarschen"
"Rienziweg";"1 / 7";"Rissen";227;22559;7;"Blankenese / Sülldorf / Rissen"
"Rienziweg";"2 / 10";"Rissen";227;22559;7;"Blankenese / Sülldorf / Rissen"
"Riepenhausenweg";"1 / 11";"Heimfeld";711;21075;5;"Heimfeld"
"Riepenhausenweg";"2 / 20";"Heimfeld";711;21075;5;"Heimfeld"
"Riesenweg";"1 / 23";"Billstedt";130;22119;5;"Billstedt-Nord"
"Riesenweg";"2 / 24";"Billstedt";130;22119;5;"Billstedt-Nord"
"Riesserstraße";"5 / 17";"Hamm";121;20535;3;"Hamm"
"Riesserstraße";"6 / 14";"Hamm";121;20535;3;"Hamm"
"Rilkeweg";"1 / 15";"Groß Flottbek";218;22607;4;"Bahrenfeld-West / GroßFlottbek / Othmarschen"
"Rilkeweg";"2 / 14";"Groß Flottbek";218;22607;4;"Bahrenfeld-West / GroßFlottbek / Othmarschen"
"Rimbertweg";"2 / 34";"Lokstedt";317;22529;4;"Lokstedt"
"Rimbertweg";"7 / 21";"Lokstedt";317;22529;4;"Lokstedt"
"Ringelrosenweg";"2 / 6d";"Bramfeld";515;22177;4;"Bramfeld-Süd, Steilshoop"
"Ringeltaubenweg";"1 / 13";"Lurup";220;22547;5;"Lurup"
"Ringeltaubenweg";"4 / 16";"Lurup";220;22547;5;"Lurup"
"Ringheide";"2 / 146";"Neugraben-Fischbek";715;21149;8;"Neugraben-Fischbek/West"
"Ringheide";"123 / 149";"Neugraben-Fischbek";715;21149;8;"Neugraben-Fischbek/West"
"Ringstraße";"2 / 198a";"Rahlstedt";526;22145;8;"Rahlstedt-Nord"
"Ringstraße";"5 / 241c";"Rahlstedt";526;22145;8;"Rahlstedt-Nord"
"Rispengrasweg";"5 / 25";"Billstedt";130;22119;5;"Billstedt-Nord"
"Rispengrasweg";"6 / 30";"Billstedt";130;22119;5;"Billstedt-Nord"
"Rispenweg";"2 / 28";"Lurup";220;22547;5;"Lurup"
"Rispenweg";"9a / 25f";"Lurup";220;22547;5;"Lurup"
"Rissener Busch";"1 / 27";"Rissen";227;22559;7;"Blankenese / Sülldorf / Rissen"
"Rissener Busch";"2 / 38";"Rissen";227;22559;7;"Blankenese / Sülldorf / Rissen"
"Rissener Dorfstraße";"1 / 51";"Rissen";227;22559;7;"Blankenese / Sülldorf / Rissen"
"Rissener Dorfstraße";"2 / 56";"Rissen";227;22559;7;"Blankenese / Sülldorf / Rissen"
"Rissener Landstraße";"1 / 129";"Blankenese";223;22587;7;"Blankenese / Sülldorf / Rissen"
"Rissener Landstraße";"2a / 54";"Blankenese";224;22587;7;"Blankenese / Sülldorf / Rissen"
"Rissener Landstraße";"58 / 84";"Sülldorf";226;22587;7;"Blankenese / Sülldorf / Rissen"
"Rissener Landstraße";"108 / 108";"Rissen";227;22587;7;"Blankenese / Sülldorf / Rissen"
"Rissener Landstraße";"131 / 169";"Rissen";227;22587;7;"Blankenese / Sülldorf / Rissen"
"Rissener Landstraße";"177 / 269d";"Rissen";227;22559;7;"Blankenese / Sülldorf / Rissen"
"Rissener Landstraße";"182 / 266";"Rissen";227;22559;7;"Blankenese / Sülldorf / Rissen"
"Rissener Ufer";"1 / 27";"Rissen";227;22559;7;"Blankenese / Sülldorf / Rissen"
"Rissener Ufer";"2 / 16";"Rissen";227;22559;7;"Blankenese / Sülldorf / Rissen"
"Rißweg";"1 / 31";"Sasel";518;22393;5;"Wellingsbüttel, Sasel"
"Rißweg";"2 / 14";"Sasel";518;22393;5;"Wellingsbüttel, Sasel"
"Riststraße";"1 - 3";"Winterhude";410;22303;3;"Winterhude"
"Ritterbuschplatz";"1 / 9";"Wilstorf";705;21079;2;"Wilstorf"
"Ritterbuschplatz";"2 / 6b";"Wilstorf";705;21079;2;"Wilstorf"
"Ritterspornweg";"1 / 17";"Osdorf";221;22549;6;"Osdorf / Nienstedten / Iserbrook"
"Ritterspornweg";"2 / 14";"Osdorf";221;22549;6;"Osdorf / Nienstedten / Iserbrook"
"Ritterstraße";"1 / 11";"Eilbek";502;22089;1;"Eilbek, Wandsbek"
"Ritterstraße";"2 / 54";"Eilbek";501;22089;1;"Eilbek, Wandsbek"
"Ritterstraße";"25 / 71";"Eilbek";503;22089;1;"Eilbek, Wandsbek"
"Ritterstraße";"66 / 88";"Hamm";121;22089;3;"Hamm"
"Ritterstraße";"77 / 113";"Hamm";121;22089;3;"Hamm"
"Rittmeisterkoppel";"1a / 13d";"Volksdorf";525;22359;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Rittmeisterkoppel";"2a / 18d";"Volksdorf";525;22359;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Rittmerskamp";"2a / 68";"Langenhorn";432;22415;7;"Langenhorn"
"Rittmerskamp";"17 / 61a";"Langenhorn";432;22415;7;"Langenhorn"
"Riwka-Herszberg-Stieg";"1 / 11";"Schnelsen";319;22457;6;"Schnelsen"
"Riwka-Herszberg-Stieg";"2 / 6";"Schnelsen";319;22457;6;"Schnelsen"
"Röbbek";"1 / 15b";"Groß Flottbek";218;22607;4;"Bahrenfeld-West / GroßFlottbek / Othmarschen"
"Röbbek";"4 / 18";"Groß Flottbek";218;22607;4;"Bahrenfeld-West / GroßFlottbek / Othmarschen"
"Robert-Blum-Straße";"1 / 31";"Niendorf";318;22453;5;"Niendorf"
"Robert-Blum-Straße";"8 / 24";"Niendorf";318;22453;5;"Niendorf"
"Robert-Finnern-Weg";"2 / 20";"Alsterdorf";407;22297;2;"Groß Borstel / Alsterdorf / Ohlsdorf / Fuhlsbüttel"
"Robert-Koch-Stieg";"1 / 7";"Eppendorf";403;20249;1;"Hoheluft-Ost / Eppendorf"
"Robert-Koch-Stieg";"2 / 8";"Eppendorf";403;20249;1;"Hoheluft-Ost / Eppendorf"
"Robert-Koch-Straße";"1 / 19";"Eppendorf";403;20249;1;"Hoheluft-Ost / Eppendorf"
"Robert-Koch-Straße";"2 / 40";"Eppendorf";403;20249;1;"Hoheluft-Ost / Eppendorf"
"Robert-Nhil-Straße";"1 / 3";"St. Georg";114;20099;2;"St. Georg, Hammerbrook, Borgfelde, Rothenburgsort"
"Robert-Nhil-Straße";"2 / 4";"St. Georg";114;20099;2;"St. Georg, Hammerbrook, Borgfelde, Rothenburgsort"
"Robert-Schuman-Brücke";"2 / 10";"Marienthal";510;22041;2;"Marienthal, Jenfeld, Tonndorf"
"Robert-Schuman-Brücke";"3 / 3";"Wandsbek";507;22041;1;"Eilbek, Wandsbek"
"Röbkestraße";"1 / 33";"Sasel";518;22393;5;"Wellingsbüttel, Sasel"
"Röbkestraße";"2 / 30";"Sasel";518;22393;5;"Wellingsbüttel, Sasel"
"Rockenhof";"1 / 7";"Volksdorf";525;22359;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Rode Ucht";"1 / 23";"Poppenbüttel";519;22399;6;"Poppenbüttel, Hummelsbüttel"
"Rode Ucht";"2 / 20";"Poppenbüttel";519;22399;6;"Poppenbüttel, Hummelsbüttel"
"Rodenbeker Straße";"1 / 119";"Bergstedt";524;22395;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Rodenbeker Straße";"2 / 126";"Bergstedt";524;22395;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Rodenbekredder";"4 / 50";"Bergstedt";524;22395;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Rodenbekredder";"47 / 47";"Bergstedt";524;22395;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Rodenbekstieg";"2 / 22";"Bergstedt";524;22395;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Rodenbekstieg";"3 / 13";"Bergstedt";524;22395;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Rodenkampweg";"2 / 72";"Langenhorn";432;22415;7;"Langenhorn"
"Rodenkampweg";"11 / 63";"Langenhorn";432;22415;7;"Langenhorn"
"Rodeweg";"1 / 27e";"Billstedt";130;22117;5;"Billstedt-Nord"
"Rodeweg";"4 / 14e";"Billstedt";130;22117;5;"Billstedt-Nord"
"Rodigallee";"1 / 83";"Marienthal";511;22043;2;"Marienthal, Jenfeld, Tonndorf"
"Rodigallee";"2 / 98";"Marienthal";511;22043;2;"Marienthal, Jenfeld, Tonndorf"
"Rodigallee";"99 / 305";"Jenfeld";512;22043;2;"Marienthal, Jenfeld, Tonndorf"
"Rodigallee";"110 / 316";"Jenfeld";512;22043;2;"Marienthal, Jenfeld, Tonndorf"
"Rödingsmarkt";"1 - 11";"Hamburg-Altstadt";102;20459;1;"Hamburg-Altstadt, HafenCity, Neustadt, St. Pauli"
"Rödingsmarkt";"2 / 52";"Hamburg-Altstadt";102;20459;1;"Hamburg-Altstadt, HafenCity, Neustadt, St. Pauli"
"Rödingsmarkt";"15 / 43";"Hamburg-Altstadt";102;20459;1;"Hamburg-Altstadt, HafenCity, Neustadt, St. Pauli"
"Rodum";"1 / 11a";"Bramfeld";515;22175;3;"Farmsen-Berne, Bramfeld-Nord"
"Rodum";"2 / 14";"Bramfeld";515;22175;3;"Farmsen-Berne, Bramfeld-Nord"
"Roepersweg";"1 / 5";"Winterhude";410;22301;3;"Winterhude"
"Roepersweg";"2 / 10";"Winterhude";410;22301;3;"Winterhude"
"Rögeneck";"3 / 29h";"Volksdorf";525;22359;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Rögeneck";"4 / 14";"Volksdorf";525;22359;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Rögenfeld";"2a / 46c";"Volksdorf";525;22359;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Rögenfeld";"11a / 31f";"Volksdorf";525;22359;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Rögengrund";"1 / 35";"Bergstedt";524;22395;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Rögengrund";"2 / 36";"Bergstedt";524;22395;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Rögenoort";"3 / 21b";"Duvenstedt";522;22397;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Rögenoort";"4 / 22";"Duvenstedt";522;22397;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Rögenredder";"1 / 13";"Bergstedt";524;22395;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Rögenredder";"2 / 28";"Bergstedt";524;22395;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Rögenstieg";"1 / 13";"Volksdorf";525;22359;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Rögenstieg";"2 / 12";"Volksdorf";525;22359;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Rögenweg";"1 / 53";"Volksdorf";525;22359;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Rögenweg";"2 / 58";"Volksdorf";525;22359;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Roggenbuckstieg";"1 - 12";"Groß Borstel";406;22453;2;"Groß Borstel / Alsterdorf / Ohlsdorf / Fuhlsbüttel"
"Roggengabel";"1 / 23";"Duvenstedt";522;22397;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Roggengabel";"2 / 26";"Duvenstedt";522;22397;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Roggenkamp";"1 / 5";"Barmbek-Nord";427;22305;6;"Barmbek-Nord"
"Roggenkamp";"4 / 10";"Barmbek-Nord";427;22305;6;"Barmbek-Nord"
"Roggestraße";"1 / 11";"Eißendorf";710;21073;4;"Eißendorf"
"Roggestraße";"2 / 28";"Eißendorf";710;21073;4;"Eißendorf"
"Rohlfsweg";"31 / 47";"Stellingen";321;22525;8;"Stellingen"
"Rohlfsweg";"36 / 46";"Stellingen";321;22525;8;"Stellingen"
"Röhlstieg";"1 / 5i";"Farmsen-Berne";514;22159;3;"Farmsen-Berne, Bramfeld-Nord"
"Röhlstieg";"2a / 4k";"Farmsen-Berne";514;22159;3;"Farmsen-Berne, Bramfeld-Nord"
"Rohrammerweg";"1 / 17";"Hausbruch";714;21147;7;"Hausbruch"
"Rohrammerweg";"2 / 24";"Hausbruch";714;21147;7;"Hausbruch"
"Röhrigstraße";"1 / 23";"Ottensen";212;22763;3;"Ottensen"
"Röhrigstraße";"4 / 40";"Ottensen";212;22763;3;"Ottensen"
"Rohrkolbenstieg";"1 - 4";"Billstedt";130;22119;5;"Billstedt-Nord"
"Rohrweg";"1 / 13";"Steinwerder";139;20457;8;"Wilhelmsburg-West, Steinwerder, Waltershof, Finkenwerder, Neuwerk"
"Rohrweg";"2 / 2";"Steinwerder";139;20457;8;"Wilhelmsburg-West, Steinwerder, Waltershof, Finkenwerder, Neuwerk"
"Rohrweihenweg";"1a / 11";"Hausbruch";714;21147;7;"Hausbruch"
"Rohrweihenweg";"2 / 22";"Hausbruch";714;21147;7;"Hausbruch"
"Rokeshöhe";"1 / 13";"Farmsen-Berne";514;22159;3;"Farmsen-Berne, Bramfeld-Nord"
"Rokeshöhe";"2 / 14";"Farmsen-Berne";514;22159;3;"Farmsen-Berne, Bramfeld-Nord"
"Rolandsbrücke";"2 / 4";"Hamburg-Altstadt";102;20095;1;"Hamburg-Altstadt, HafenCity, Neustadt, St. Pauli"
"Rolandswoort";"1 / 13";"Ottensen";212;22763;3;"Ottensen"
"Rolandswoort";"2 / 36";"Ottensen";212;22763;3;"Ottensen"
"Rolfinckstieg";"1 / 27";"Wellingsbüttel";517;22391;5;"Wellingsbüttel, Sasel"
"Rolfinckstieg";"2 / 16";"Wellingsbüttel";517;22391;5;"Wellingsbüttel, Sasel"
"Rolfinckstraße";"1 / 57";"Wellingsbüttel";517;22391;5;"Wellingsbüttel, Sasel"
"Rolfinckstraße";"2 / 86";"Wellingsbüttel";517;22391;5;"Wellingsbüttel, Sasel"
"Roman-Zeller-Platz";"2 / 10";"Schnelsen";319;22457;6;"Schnelsen"
"Rombergstraße";"3 / 29";"Eimsbüttel";303;20255;1;"Eimsbüttel-Nord"
"Rombergstraße";"4 / 26";"Eimsbüttel";303;20255;1;"Eimsbüttel-Nord"
"Rominter Weg";"1 / 31";"Bramfeld";515;22175;3;"Farmsen-Berne, Bramfeld-Nord"
"Rominter Weg";"2 / 30";"Bramfeld";515;22175;3;"Farmsen-Berne, Bramfeld-Nord"
"Rondeel";"1 / 43";"Winterhude";413;22301;3;"Winterhude"
"Rondeel";"4 / 12a";"Winterhude";413;22301;3;"Winterhude"
"Rondenbarg";"2 / 52a";"Bahrenfeld";215;22525;2;"Altona-Nord / Bahrenfeld-Ost"
"Rondenbarg";"7 / 31";"Bahrenfeld";215;22525;2;"Altona-Nord / Bahrenfeld-Ost"
"Rönk";"1 / 31";"Farmsen-Berne";514;22159;3;"Farmsen-Berne, Bramfeld-Nord"
"Rönk";"2 / 34";"Farmsen-Berne";514;22159;3;"Farmsen-Berne, Bramfeld-Nord"
"Rönkkoppel";"1 / 43";"Farmsen-Berne";514;22159;3;"Farmsen-Berne, Bramfeld-Nord"
"Rönkkoppel";"4 / 52a";"Farmsen-Berne";514;22159;3;"Farmsen-Berne, Bramfeld-Nord"
"Rönkrei";"1 / 53";"Poppenbüttel";519;22399;6;"Poppenbüttel, Hummelsbüttel"
"Rönkrei";"2 / 62a";"Poppenbüttel";519;22399;6;"Poppenbüttel, Hummelsbüttel"
"Rönneburger Freiheit";"1 / 35";"Rönneburg";706;21079;3;"Rönneburg, Langenbek, Sinstorf, Marmstorf"
"Rönneburger Freiheit";"2 / 60";"Rönneburg";706;21079;3;"Rönneburg, Langenbek, Sinstorf, Marmstorf"
"Rönneburger Kirchweg";"1 / 69c";"Langenbek";707;21079;3;"Rönneburg, Langenbek, Sinstorf, Marmstorf"
"Rönneburger Kirchweg";"4 / 16b";"Sinstorf";708;21079;3;"Rönneburg, Langenbek, Sinstorf, Marmstorf"
"Rönneburger Kirchweg";"18a / 44";"Langenbek";707;21079;3;"Rönneburg, Langenbek, Sinstorf, Marmstorf"
"Rönneburger Kirchweg";"50 / 56";"Sinstorf";708;21079;3;"Rönneburg, Langenbek, Sinstorf, Marmstorf"
"Rönneburger Kirchweg";"58 / 92";"Rönneburg";706;21079;3;"Rönneburg, Langenbek, Sinstorf, Marmstorf"
"Rönneburger Kirchweg";"71 / 99";"Rönneburg";706;21079;3;"Rönneburg, Langenbek, Sinstorf, Marmstorf"
"Rönneburger Stieg";"1 / 37";"Rönneburg";706;21079;3;"Rönneburg, Langenbek, Sinstorf, Marmstorf"
"Rönneburger Stieg";"2 / 16";"Rönneburg";706;21079;3;"Rönneburg, Langenbek, Sinstorf, Marmstorf"
"Rönneburger Straße";"3 / 59";"Wilstorf";705;21079;2;"Wilstorf"
"Rönneburger Straße";"6 / 60c";"Wilstorf";705;21079;2;"Wilstorf"
"Rönnkamp";"1 / 25";"Schnelsen";319;22457;6;"Schnelsen"
"Rönnkamp";"2 / 32";"Schnelsen";319;22457;6;"Schnelsen"
"Röntgenstraße";"1 / 65";"Fuhlsbüttel";431;22335;2;"Groß Borstel / Alsterdorf / Ohlsdorf / Fuhlsbüttel"
"Röntgenstraße";"2 / 52";"Ohlsdorf";430;22335;2;"Groß Borstel / Alsterdorf / Ohlsdorf / Fuhlsbüttel"
"Rooksbarg";"1 / 15";"Farmsen-Berne";514;22159;3;"Farmsen-Berne, Bramfeld-Nord"
"Rooksbarg";"2 / 12";"Farmsen-Berne";514;22159;3;"Farmsen-Berne, Bramfeld-Nord"
"Roonstraße";"2 / 40";"Hoheluft-West";315;20253;2;"Eimsbüttel-Süd / Hoheluft-West"
"Roonstraße";"3 / 41";"Hoheluft-West";315;20253;2;"Eimsbüttel-Süd / Hoheluft-West"
"Roosens Park";"1 / 15";"Othmarschen";219;22605;4;"Bahrenfeld-West / GroßFlottbek / Othmarschen"
"Roosens Park";"2 / 12";"Othmarschen";219;22605;4;"Bahrenfeld-West / GroßFlottbek / Othmarschen"
"Roosens Weg";"1 / 31b";"Othmarschen";219;22605;4;"Bahrenfeld-West / GroßFlottbek / Othmarschen"
"Roosens Weg";"8 / 28c";"Othmarschen";219;22605;4;"Bahrenfeld-West / GroßFlottbek / Othmarschen"
"Röötberg";"1 / 13b";"Wohldorf-Ohlstedt";523;22397;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Röötberg";"4 / 20b";"Wohldorf-Ohlstedt";523;22397;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Röötbergshof";"21 / 59";"Wohldorf-Ohlstedt";523;22397;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Röötbergskamp";"2 / 44";"Wohldorf-Ohlstedt";523;22397;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Rootsoll";"1a / 71";"Lemsahl-Mellingstedt";521;22397;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Rootsoll";"2 / 74";"Lemsahl-Mellingstedt";521;22397;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Röpers Weide";"1 / 55";"Othmarschen";219;22605;4;"Bahrenfeld-West / GroßFlottbek / Othmarschen"
"Röpers Weide";"2 / 56";"Othmarschen";219;22605;4;"Bahrenfeld-West / GroßFlottbek / Othmarschen"
"Röprade";"1 / 27";"Lohbrügge";601;21031;2;"Lohbrügge II"
"Röprade";"2 / 28";"Lohbrügge";601;21031;2;"Lohbrügge II"
"Röpraredder";"1 / 139";"Lohbrügge";601;21031;2;"Lohbrügge II"
"Röpraredder";"2 / 88";"Lohbrügge";601;21031;2;"Lohbrügge II"
"Rosamstwiete";"1 / 7";"Barmbek-Nord";428;22307;6;"Barmbek-Nord"
"Rosamstwiete";"2 / 10";"Barmbek-Nord";428;22307;6;"Barmbek-Nord"
"Rosa-Schapire-Weg";"1 / 23";"Neuallermöhe";615;21035;7;"Neuallermöhe"
"Rosa-Schapire-Weg";"4 / 34";"Neuallermöhe";615;21035;7;"Neuallermöhe"
"Röschdaalskoppel";"1 / 15";"Rissen";227;22559;7;"Blankenese / Sülldorf / Rissen"
"Röschdaalskoppel";"2 / 10";"Rissen";227;22559;7;"Blankenese / Sülldorf / Rissen"
"Roseggerstraße";"1 / 41";"Wilstorf";705;21079;2;"Wilstorf"
"Roseggerstraße";"2a / 20";"Wilstorf";705;21079;2;"Wilstorf"
"Roseggerweg";"1 - 8";"Wilstorf";705;21079;2;"Wilstorf"
"Roseliusweg";"1 / 11c";"Wilhelmsburg";136;21109;7;"Veddel, Wilhelmsburg-Ost, Kleiner Grasbrook"
"Roseliusweg";"2 / 18";"Wilhelmsburg";136;21109;7;"Veddel, Wilhelmsburg-Ost, Kleiner Grasbrook"
"Rosenallee";"1 / 11";"Hammerbrook";115;20097;2;"St. Georg, Hammerbrook, Borgfelde, Rothenburgsort"
"Rosenallee";"6 / 24";"Hammerbrook";115;20097;2;"St. Georg, Hammerbrook, Borgfelde, Rothenburgsort"
"Rosenbrook";"6 / 10a";"Groß Borstel";406;22453;2;"Groß Borstel / Alsterdorf / Ohlsdorf / Fuhlsbüttel"
"Rosengarten";"1 / 1";"Neuenfelde";717;21129;6;"Neugraben-Fischbek/Ost, Moorburg, Altenwerder, Francop, Neuenfelde, Cranz"
"Rosengarten";"2 / 42";"Neuenfelde";717;21129;6;"Neugraben-Fischbek/Ost, Moorburg, Altenwerder, Francop, Neuenfelde, Cranz"
"Rosenhagenstraße";"1 / 31";"Groß Flottbek";218;22607;4;"Bahrenfeld-West / GroßFlottbek / Othmarschen"
"Rosenhagenstraße";"2 / 56";"Groß Flottbek";218;22607;4;"Bahrenfeld-West / GroßFlottbek / Othmarschen"
"Rosenhofstraße";"1 / 17";"Sternschanze";207;20357;1;"Altona-Altstadt / Sternschanze"
"Rosenhofstraße";"4 / 26";"Sternschanze";207;20357;1;"Altona-Altstadt / Sternschanze"
"Rosenreihe";"1 / 17";"Fuhlsbüttel";431;22335;2;"Groß Borstel / Alsterdorf / Ohlsdorf / Fuhlsbüttel"
"Rosenreihe";"2 / 12";"Fuhlsbüttel";431;22335;2;"Groß Borstel / Alsterdorf / Ohlsdorf / Fuhlsbüttel"
"Rosenrotweg";"1 / 37";"Billstedt";130;22119;5;"Billstedt-Nord"
"Rosenrotweg";"2 / 30";"Billstedt";130;22119;5;"Billstedt-Nord"
"Rosenstraße";"2 / 8";"Hamburg-Altstadt";101;20095;1;"Hamburg-Altstadt, HafenCity, Neustadt, St. Pauli"
"Rosenstraße";"3 / 25";"Hamburg-Altstadt";101;20095;1;"Hamburg-Altstadt, HafenCity, Neustadt, St. Pauli"
"Rosentreppe";"1 / 3";"Wilstorf";705;21079;2;"Wilstorf"
"Rosentreppe";"2 / 4";"Wilstorf";705;21079;2;"Wilstorf"
"Rosenwinkel";"1 / 37";"Bahrenfeld";217;22607;4;"Bahrenfeld-West / GroßFlottbek / Othmarschen"
"Rosenwinkel";"2 / 28";"Bahrenfeld";217;22607;4;"Bahrenfeld-West / GroßFlottbek / Othmarschen"
"Rosmarinheide";"1 / 7";"Langenhorn";432;22417;7;"Langenhorn"
"Rosmarinheide";"2 / 30";"Langenhorn";432;22417;7;"Langenhorn"
"Rosmarinstraße";"1 / 57";"Wandsbek";509;22047;1;"Eilbek, Wandsbek"
"Rosmarinstraße";"6 / 26";"Wandsbek";509;22047;1;"Eilbek, Wandsbek"
"Roßberg";"1 / 35";"Eilbek";503;22089;1;"Eilbek, Wandsbek"
"Roßberg";"2 / 34";"Eilbek";503;22089;1;"Eilbek, Wandsbek"
"Roßdamm";"2 / 10";"Steinwerder";139;20457;8;"Wilhelmsburg-West, Steinwerder, Waltershof, Finkenwerder, Neuwerk"
"Roßdamm";"3 / 3";"Steinwerder";139;20457;8;"Wilhelmsburg-West, Steinwerder, Waltershof, Finkenwerder, Neuwerk"
"Roßweg";"6 / 24";"Steinwerder";139;20457;8;"Wilhelmsburg-West, Steinwerder, Waltershof, Finkenwerder, Neuwerk"
"Roßweg";"83 / 85";"Steinwerder";139;20457;8;"Wilhelmsburg-West, Steinwerder, Waltershof, Finkenwerder, Neuwerk"
"Rostocker Straße";"1 / 9";"St. Georg";114;20099;2;"St. Georg, Hammerbrook, Borgfelde, Rothenburgsort"
"Rostocker Straße";"2 / 20";"St. Georg";114;20099;2;"St. Georg, Hammerbrook, Borgfelde, Rothenburgsort"
"Rostocker Straße";"11 / 37";"St. Georg";113;20099;2;"St. Georg, Hammerbrook, Borgfelde, Rothenburgsort"
"Rostocker Straße";"24 / 74";"St. Georg";113;20099;2;"St. Georg, Hammerbrook, Borgfelde, Rothenburgsort"
"Rostweg";"1 / 29b";"Neugraben-Fischbek";715;21149;8;"Neugraben-Fischbek/West"
"Rostweg";"2 / 44a";"Neugraben-Fischbek";715;21149;8;"Neugraben-Fischbek/West"
"Rotbergfeld";"1 / 21";"Rönneburg";706;21079;3;"Rönneburg, Langenbek, Sinstorf, Marmstorf"
"Rotbergfeld";"4 / 20";"Rönneburg";706;21079;3;"Rönneburg, Langenbek, Sinstorf, Marmstorf"
"Rotbergfeld";"22 / 74";"Rönneburg";706;21077;3;"Rönneburg, Langenbek, Sinstorf, Marmstorf"
"Rotbergfeld";"23 / 43";"Rönneburg";706;21077;3;"Rönneburg, Langenbek, Sinstorf, Marmstorf"
"Rotbergkamp";"1 / 9";"Rönneburg";706;21079;3;"Rönneburg, Langenbek, Sinstorf, Marmstorf"
